time_period,region,roadmap_group,roadmap_invoice_qty,roadmap_invoice_qty_pct_change,h.01,h.02,h.03,h.04,h.05,h.06,h.07,h.08,h.09,h.10,h.11,h.12
2017-02-01,PA,M4,0.0,0.0,,,,,,,,,,,,
2017-03-01,PA,M4,0.0,0.0,,,,,,,,,,,,
2017-04-01,PA,M4,0.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
2017-05-01,PA,M4,0.0,0.0,1863.5483893884666,1851.0589430202542,1846.0996733826914,1844.1304623694114,1843.348534323908,1843.0380488227502,1842.91476222754,1842.8658079784627,1842.8463693809526,1842.8386507644832,1842.8355858808068,1842.8343688865455
2017-06-01,PA,M4,0.0,0.0,1571.2616000010125,1508.420748443421,1485.584938661374,1477.2866073135895,1474.2710670802949,1473.1752464246101,1472.7770348881938,1472.6323283370693,1472.579743255967,1472.5606343024813,1472.5536902777567,1472.5511668805748
2017-07-01,PA,M4,0.0,0.0,1372.9666132761358,1279.828167833345,1247.2712037010328,1235.8907698911971,1231.9126878693692,1230.52213133727,1230.036056022997,1229.8661462022224,1229.8067534572137,1229.785992455033,1229.778735352983,1229.776198600195
2017-08-01,PA,M4,0.0,0.0,1222.369019765148,1113.1901440055804,1075.7770345809058,1062.956415692091,1058.563082146181,1057.057586989277,1056.5416881521467,1056.3649013926995,1056.3043206042455,1056.283560950405,1056.2764470907382,1056.2740093333578
2017-09-01,PA,M4,1346.0,134300.0,18036473930.57056,18036476534.36996,18036479138.16974,18036481741.96989,18036484345.77042,18036486949.571323,18036489553.372604,18036492157.17426,18036494760.97629,18036497364.778694,18036499968.58148,18036502572.384632
2017-10-01,PA,M4,2048.0,52.154531946508165,20148.21327200865,19961.276873468618,19776.0749527826,19592.591416704712,19410.81032130926,19230.71587060529,19052.292415163964,18875.524450758716,18700.39661701798,18526.89369609047,18355.00061132277,18184.70242594928
2017-11-01,PA,M4,0.0,-100.0,2617486013.261947,2635629579.3722034,2650193830.661649,2661884884.908269,2671269558.8390493,2678802849.0735493,2684849991.699473,2689704169.993413,2693600728.809199,2696728584.789239,2699239385.599491,2701254862.254744
2017-12-01,PA,M4,0.0,0.0,2239898656.1743174,2248919339.0046124,2256014971.4604483,2261596367.1148024,2265986670.2547035,2269440064.863127,2272156491.028123,2274293220.8104286,2275973963.7738953,2277296029.358713,2278335960.7750883,2279153966.6011095
2018-01-01,PA,M4,0.0,0.0,1955934269.3500621,1960503551.1416974,1964038600.01032,1966773509.1433976,1968889385.9655209,1970526345.1874022,1971792787.2912545,1972772576.8797615,1973530596.2434785,1974117041.9074357,1974570748.676993,1974921761.3033855
2018-02-01,PA,M4,1.0,134300.0,1734050142.168752,1736381420.7097015,1738160027.1638806,1739516982.526906,1740552246.8783407,1741342082.938211,1741944673.9581823,1742404409.7891977,1742755156.8586268,1743022752.93971,1743226910.4904132,1743382668.7711043
2018-03-01,PA,M4,1344.0,134300.0,1428435520.5992756,1428445785.2932596,1428451447.6843226,1428454571.2720888,1428456294.36052,1428457244.8808713,1428457769.223628,1428458058.4708035,1428458218.0304184,1428458306.0495002,1428458354.6041346,1428458381.388696
2018-04-01,PA,M4,1344.0,0.0,3422615902.5938387,3483844226.760456,3542216208.5230823,3597865098.1713476,3650917929.779467,3701495811.196859,3749714200.5105076,3795683169.6101723,3839507655.4581013,3881287699.6368456,3921118676.722007,3959091512.001242
2018-05-01,PA,M4,4032.0,200.0,2862444705.564616,3025373644.220684,3115431060.1645517,3165209437.372343,3192723960.3183002,3207932350.2942014,3216338642.713423,3220985140.6234207,3223553447.99972,3224973055.3915496,3225757729.8294826,3226191451.136577
2018-06-01,PA,M4,1344.0,-66.66666666666667,4005392906.492098,4055454640.6931524,4102707198.60861,4147308215.0373755,4189406479.2210426,4229142431.2056437,4266648630.3504324,4302050197.54665,4335465232.621524,4367005208.319955,4396775342.178219,4424874947.530263
2018-07-01,PA,M4,1984.0,47.61904761904763,3684272908.4335914,3721305300.147598,3756075350.862943,3788721268.95768,3819372819.5399156,3848151840.2545075,3875172725.578689,3900542881.5316453,3924363152.605492,3946728222.6146665,3967726991.0570817,3987442926.4830513
2018-08-01,PA,M4,2016.0,1.6129032258064502,2878406766.6302757,2878767329.8248353,2879033797.5957956,2879230725.8292694,2879376262.1130743,2879483818.0969477,2879563305.420414,2879622049.1031394,2879665462.5697107,2879697546.51461,2879721257.579438,2879738780.817215
2018-09-01,PA,M4,1664.0,-17.460317460317466,2723652218.2558584,2723867214.7907577,2724025437.9654655,2724141879.7166142,2724227573.1141567,2724290637.765022,2724337049.160798,2724371204.866544,2724396341.198159,2724414839.8692684,2724428453.6629615,2724438472.511214
2018-10-01,PA,M4,0.0,-100.0,2085861476.2496367,2180168129.9337397,2226753788.4825134,2249766200.625695,2261133886.071061,2266749302.2899585,2269523209.033157,2270893465.185153,2271570345.1583843,2271904710.7421436,2272069880.8580046,2272151471.6930027
2018-11-01,PA,M4,0.0,0.0,1871812420.0011492,1994634318.8379774,2053057570.2024403,2080848023.959631,2094067235.523408,2100355278.0251493,2103346339.807688,2104769111.7728086,2105445888.1859705,2105767813.501229,2105920945.1804495,2105993786.0229354
2018-12-01,PA,M4,0.0,0.0,1724480620.8370337,1861350553.7549422,1924783184.9009347,1954181158.6437643,1967805705.577582,1974120027.8086188,1977046412.475283,1978402651.0237677,1979031202.362677,1979322505.6780758,1979457510.7545257,1979520079.1143892
2019-01-01,PA,M4,125.0,134300.0,3083388079.8737674,2425718591.8022785,2126511194.1033864,1990386486.3869605,1928456413.155516,1900281263.8031893,1887462951.1546772,1881631246.8715749,1878978107.1192458,1877771058.509839,1877221910.5261374,1876972075.096434
2019-02-01,PA,M4,1150.0,819.9999999999999,2047558167.2240682,1904020948.139721,1839696308.2114897,1810869922.077694,1797951691.3893945,1792162527.1375332,1789568176.2899837,1788405546.2405744,1787884526.2586138,1787651036.8337188,1787546401.0933914,1787499509.7270746
2019-03-01,PA,M4,0.0,-100.0,2650998740.816033,2651019354.372434,2651034312.966789,2651045167.9372125,2651053045.03984,2651058761.1996627,2651062909.2328496,2651065919.327013,2651068103.655456,2651069688.752296,2651070839.0060506,2651071673.7081747
2019-04-01,PA,M4,550.0,134300.0,2552848589.929929,2552861210.1325,2552870349.9191084,2552876969.1234174,2552881762.874909,2552885234.5993476,2552887748.887082,2552889569.781258,2552890888.506858,2552891843.552588,2552892535.214558,2552893036.1290855
2019-05-01,PA,M4,350.0,-36.36363636363637,2369345841.313302,2369345841.8526907,2369345842.13309,2369345842.2788544,2369345842.3546295,2369345842.394021,2369345842.4144983,2369345842.4251437,2369345842.4306774,2369345842.4335546,2369345842.43505,2369345842.4358273
2019-06-01,PA,M4,1050.0,200.0,3212212273.3664827,3218946910.3866377,3225141208.73492,3230838521.286837,3236078722.596035,3240898487.9697423,3245331550.153215,3249408935.4196725,3253159180.7180815,3256608533.39857,3259781134.913314,3262699189.7785907
2019-07-01,PA,M4,350.0,-66.66666666666667,2773787477.2507095,2773792621.5879908,2773796334.5474005,2773799014.400377,2773800948.601962,2773802344.6247306,2773803352.213384,2773804079.4471493,2773804604.332923,2773804983.172696,2773805256.6028047,2773805453.952791
2019-08-01,PA,M4,50.0,-85.71428571428572,2689693676.844267,2689696905.0147896,2689699231.6352615,2689700908.4868345,2689702117.0342674,2689702988.063594,2689703615.8354692,2689704068.285824,2689704394.3777227,2689704629.400031,2689704798.7862854,2689704920.8670506
2019-09-01,PA,M4,350.0,600.0,2610888675.1174927,2610890691.11943,2610892142.1629276,2610893186.570273,2610893938.2959824,2610894479.3602953,2610894868.7983403,2610895149.1014156,2610895350.8531833,2610895496.0666304,2610895600.585889,2610895675.8149786
2019-10-01,PA,M4,0.0,-100.0,2536514487.3226585,2536515737.94378,2536516636.9688816,2536517283.2446556,2536517747.82832,2536518081.800271,2536518321.88031,2536518494.464938,2536518618.529621,2536518707.7151165,2536518771.8272586,2536518817.9150977
2019-11-01,PA,M4,0.0,0.0,2391639991.773941,2391639991.781139,2391639991.78485,2391639991.786763,2391639991.7877493,2391639991.7882576,2391639991.78852,2391639991.7886553,2391639991.788725,2391639991.788761,2391639991.7887793,2391639991.788789
2019-12-01,PA,M4,402.0,134300.0,2331018364.0822153,2331018364.0853233,2331018364.086924,2331018364.0877485,2331018364.088173,2331018364.088392,2331018364.0885043,2331018364.0885625,2331018364.0885925,2331018364.088608,2331018364.0886154,2331018364.0886197
2020-01-01,PA,M4,300.0,-25.373134328358205,2272579737.1620164,2272579737.1633253,2272579737.1639986,2272579737.164345,2272579737.164523,2272579737.1646147,2272579737.164662,2272579737.164686,2272579737.1646986,2272579737.1647053,2272579737.164708,2272579737.16471
2020-02-01,PA,M4,250.0,-16.666666666666664,2652090998.955117,2652091342.0461245,2652091587.970005,2652091764.245552,2652091890.5979357,2652091981.1659417,2652092046.084098,2652092092.616722,2652092125.970798,2652092149.8786345,2652092167.01551,2652092179.299035
2020-03-01,PA,M4,250.0,0.0,2588525145.5576777,2588525362.1883235,2588525517.326591,2588525628.427594,2588525707.99167,2588525764.9708333,2588525805.7759957,2588525834.9982796,2588525855.925579,2588525870.9124937,2588525881.6452503,2588525889.331426
2020-04-01,PA,M4,0.0,0.0,2463162525.6211696,2463162525.621555,2463162525.6217527,2463162525.6218543,2463162525.6219063,2463162525.621933,2463162525.621947,2463162525.621954,2463162525.621958,2463162525.6219597,2463162525.6219606,2463162525.6219606
2020-05-01,PA,M4,0.0,0.0,2409437722.020928,2409437722.0210357,2409437722.021091,2409437722.021119,2409437722.021134,2409437722.0211415,2409437722.0211453,2409437722.0211473,2409437722.021148,2409437722.0211487,2409437722.0211487,2409437722.0211487
2020-06-01,PA,M4,0.0,0.0,2357546237.0745735,2357546237.0746346,2357546237.0746655,2357546237.0746813,2357546237.0746894,2357546237.0746937,2357546237.0746956,2357546237.0746965,2357546237.0746975,2357546237.0746975,2357546237.0746975,2357546237.0746975
2020-07-01,PA,M4,0.0,0.0,2307742181.0691423,2307742181.069351,2307742181.069458,2307742181.0695124,2307742181.0695405,2307742181.069555,2307742181.069562,2307742181.069566,2307742181.0695677,2307742181.0695686,2307742181.0695696,2307742181.0695696
2020-08-01,PA,M4,0.0,0.0,2259911695.2579236,2259911695.2579536,2259911695.257969,2259911695.2579765,2259911695.2579803,2259911695.2579823,2259911695.257983,2259911695.257984,2259911695.257984,2259911695.257984,2259911695.257984,2259911695.257984
2020-09-01,PA,M4,202.0,-19.199999999999996,2213947674.0072775,2213947674.0073457,2213947674.0073805,2213947674.0073986,2213947674.0074077,2213947674.007412,2213947674.0074143,2213947674.007416,2213947674.0074162,2213947674.0074167,2213947674.0074167,2213947674.0074167
2020-10-01,PA,M4,0.0,-100.0,2169750086.4805365,2169750086.480538,2169750086.4805384,2169750086.480539,2169750086.4805393,2169750086.4805393,2169750086.4805393,2169750086.4805393,2169750086.4805393,2169750086.4805393,2169750086.4805393,2169750086.4805393
2020-11-01,PA,M4,0.0,0.0,2127241222.7528324,2127241222.7529106,2127241222.7529507,2127241222.752971,2127241222.7529814,2127241222.7529867,2127241222.7529895,2127241222.752991,2127241222.7529917,2127241222.752992,2127241222.7529922,2127241222.7529922
