,h.1,h.2,h.3,ngtv_h.1,ngtv_h.2,ngtv_h.3
1999-06-01,1.3993224535562283,1.398364960549185,1.3974293054112328,-1.3993224535562283,-1.398364960549185,-1.3974293054112328
1999-06-02,1.4318576043702809,1.4312626081371946,1.4306840371363745,-1.4318576043702809,-1.4312626081371946,-1.4306840371363745
1999-06-03,1.3985751067623857,1.3976799631369852,1.3968054083074601,-1.3985751067623857,-1.3976799631369852,-1.3968054083074601
1999-06-04,1.3439697321489543,1.3423674183128442,1.3407912716199546,-1.3439697321489543,-1.3423674183128442,-1.3407912716199546
1999-06-07,1.2782808545322788,1.2754525417583407,1.2726511198823531,-1.2782808545322788,-1.2754525417583407,-1.2726511198823531
1999-06-08,1.4101310458855347,1.409458831595516,1.4088035744938878,-1.4101310458855347,-1.409458831595516,-1.4088035744938878
1999-06-09,1.3699524439753705,1.3688742990867562,1.3678177245344316,-1.3699524439753705,-1.3688742990867562,-1.3678177245344316
1999-06-10,1.3845041450977091,1.3836276476935052,1.382770444860381,-1.3845041450977091,-1.3836276476935052,-1.382770444860381
1999-06-11,1.3307503625485246,1.3291826405135116,1.3276393589080904,-1.3307503625485246,-1.3291826405135116,-1.3276393589080904
1999-06-14,1.3377790679595725,1.3363600456599374,1.334964485916621,-1.3377790679595725,-1.3363600456599374,-1.334964485916621
1999-06-15,1.2979342237870188,1.2958713588722872,1.2938338343528686,-1.2979342237870188,-1.2958713588722872,-1.2938338343528686
1999-06-16,1.209201418981706,1.2050800395663526,1.2009755079662492,-1.209201418981706,-1.2050800395663526,-1.2009755079662492
1999-06-17,1.175508470355012,1.1711138451622602,1.1667356493074537,-1.175508470355012,-1.1711138451622602,-1.1667356493074537
1999-06-18,1.348215640348961,1.347142394394853,1.3460892540971676,-1.348215640348961,-1.347142394394853,-1.3460892540971676
1999-06-21,1.3095688790846205,1.3079816798716977,1.3064174692861965,-1.3095688790846205,-1.3079816798716977,-1.3064174692861965
1999-06-22,1.2376167579071955,1.2346700701699262,1.2317457920467443,-1.2376167579071955,-1.2346700701699262,-1.2317457920467443
1999-06-23,1.1744742653422298,1.1702484104202842,1.166037760525185,-1.1744742653422298,-1.1702484104202842,-1.166037760525185
1999-06-24,1.167921479340166,1.1636934694837688,1.1594807655623323,-1.167921479340166,-1.1636934694837688,-1.1594807655623323
1999-06-25,1.135451797896639,1.1311095946491632,1.1267839969441409,-1.135451797896639,-1.1311095946491632,-1.1267839969441409
1999-06-28,1.1482052263743967,1.143944686821984,1.139699956521334,-1.1482052263743967,-1.143944686821984,-1.139699956521334
1999-06-29,1.114702007677049,1.1103309571151487,1.105977046691968,-1.114702007677049,-1.1103309571151487,-1.105977046691968
1999-06-30,1.1167057204082138,1.1123868460599668,1.1080846750727826,-1.1167057204082138,-1.1123868460599668,-1.1080846750727826
1999-07-01,1.1362568476179347,1.13206334167051,1.1278853124647692,-1.1362568476179347,-1.13206334167051,-1.1278853124647692
1999-07-02,1.1688006369015846,1.165136222787173,1.1614891833336742,-1.1688006369015846,-1.165136222787173,-1.1614891833336742
1999-07-06,1.1314746384628398,1.127335164748225,1.123210835255736,-1.1314746384628398,-1.127335164748225,-1.123210835255736
1999-07-07,1.1093648564085992,1.1051692522563676,1.1009895158821812,-1.1093648564085992,-1.1051692522563676,-1.1009895158821812
1999-07-08,1.0809149120363484,1.0766409168216855,1.0723838212692096,-1.0809149120363484,-1.0766409168216855,-1.0723838212692096
1999-07-09,1.0552543562821795,1.0509206842837995,1.0466048096771945,-1.0552543562821795,-1.0509206842837995,-1.0466048096771945
1999-07-12,1.0268176499656714,1.022419258454723,1.0180397075923995,-1.0268176499656714,-1.022419258454723,-1.0180397075923995
1999-07-13,1.003795401510555,0.9993574652432134,0.9949391498479893,-1.003795401510555,-0.9993574652432134,-0.9949391498479893
1999-07-14,0.9794965558598565,0.9750181636264339,0.9705602472791787,-0.9794965558598565,-0.9750181636264339,-0.9705602472791787
1999-07-15,0.9578942378235091,0.9533874924715374,0.9489019507304018,-0.9578942378235091,-0.9533874924715374,-0.9489019507304018
1999-07-16,0.9317620313974986,0.9272211272743925,0.9227023531292776,-0.9317620313974986,-0.9272211272743925,-0.9227023531292776
1999-07-19,0.9166097495757192,0.9120667545696612,0.9075462760886024,-0.9166097495757192,-0.9120667545696612,-0.9075462760886024
1999-07-20,0.896804441413549,0.892250352716391,0.8877193903390952,-0.896804441413549,-0.892250352716391,-0.8877193903390952
1999-07-21,0.890443398886314,0.8859074128343621,0.8813945335082836,-0.890443398886314,-0.8859074128343621,-0.8813945335082836
1999-07-22,0.9827315705746825,0.9784491986150015,0.9741854876711589,-0.9827315705746825,-0.9784491986150015,-0.9741854876711589
1999-07-23,0.9564259444711704,0.9521035847715125,0.9478007591020619,-0.9564259444711704,-0.9521035847715125,-0.9478007591020619
1999-07-26,0.9744613569400918,0.9702118127143275,0.9659808004550554,-0.9744613569400918,-0.9702118127143275,-0.9659808004550554
1999-07-27,0.9515208722989841,0.9472399186055831,0.942978225260737,-0.9515208722989841,-0.9472399186055831,-0.942978225260737
1999-07-28,0.9379558713237184,0.9336681337449895,0.9293999970377783,-0.9379558713237184,-0.9336681337449895,-0.9293999970377783
1999-07-29,0.937569816757844,0.9333155801719515,0.9290806473083338,-0.937569816757844,-0.9333155801719515,-0.9290806473083338
1999-07-30,0.9132199212264901,0.9089400915564434,0.9046803194869233,-0.9132199212264901,-0.9089400915564434,-0.9046803194869233
1999-08-02,0.9615583602468015,0.957412662701374,0.9532848391259467,-0.9615583602468015,-0.957412662701374,-0.9532848391259467
1999-08-03,0.9562439936520215,0.952108047053351,0.9479899893107707,-0.9562439936520215,-0.952108047053351,-0.9479899893107707
1999-08-04,0.9320315929856179,0.9278659597387804,0.9237189444845186,-0.9320315929856179,-0.9278659597387804,-0.9237189444845186
1999-08-05,0.9128755716027335,0.9086932885028101,0.9045301663370712,-0.9128755716027335,-0.9086932885028101,-0.9045301663370712
1999-08-06,0.9242130405436201,0.9200748205934801,0.9159551298351385,-0.9242130405436201,-0.9200748205934801,-0.9159551298351385
1999-08-09,0.9087771199146651,0.9046375590888234,0.9005168543934055,-0.9087771199146651,-0.9046375590888234,-0.9005168543934055
1999-08-10,0.9077965212882384,0.903675605594579,0.8995733967383157,-0.9077965212882384,-0.903675605594579,-0.8995733967383157
1999-08-11,0.8857725164810731,0.8816345465895778,0.8775159076776917,-0.8857725164810731,-0.8816345465895778,-0.8775159076776917
1999-08-12,0.8952969106456385,0.8911950036802894,0.887111890140666,-0.8952969106456385,-0.8911950036802894,-0.887111890140666
1999-08-13,0.9246390143680101,0.9206329170912726,0.9166441767174753,-0.9246390143680101,-0.9206329170912726,-0.9166441767174753
1999-08-16,0.9038708896026683,0.8998465028036767,0.8958400342089903,-0.9038708896026683,-0.8998465028036767,-0.8958400342089903
1999-08-17,1.0196055707172849,1.0168874695795134,1.014188673005466,-1.0196055707172849,-1.0168874695795134,-1.014188673005466
1999-08-18,0.9783695772032345,0.9750774107733852,0.9718032661643493,-0.9783695772032345,-0.9750774107733852,-0.9718032661643493
1999-08-19,0.9729022313103152,0.9695960662020632,0.9663076866311225,-0.9729022313103152,-0.9695960662020632,-0.9663076866311225
1999-08-20,0.9612004961501086,0.9577703990656423,0.9543576081493808,-0.9612004961501086,-0.9577703990656423,-0.9543576081493808
1999-08-23,0.9382617472614072,0.9345117316326363,0.9307777576523273,-0.9382617472614072,-0.9345117316326363,-0.9307777576523273
1999-08-24,0.9328060313575863,0.929046297746291,0.9253023767837761,-0.9328060313575863,-0.929046297746291,-0.9253023767837761
1999-08-25,1.009614682490249,1.0071317039762175,1.0046672873970186,-1.009614682490249,-1.0071317039762175,-1.0046672873970186
1999-08-26,0.9700205916427089,0.9670116724243193,0.9640205010702618,-0.9700205916427089,-0.9670116724243193,-0.9640205010702618
1999-08-27,0.9910914035119156,0.9884522013280735,0.9858311135184329,-0.9910914035119156,-0.9884522013280735,-0.9858311135184329
1999-08-30,1.0324317154994689,1.0303994804781007,1.0283852022036961,-1.0324317154994689,-1.0303994804781007,-1.0283852022036961
1999-08-31,1.0333701018020958,1.0313916404220422,1.0294309556213428,-1.0333701018020958,-1.0313916404220422,-1.0294309556213428
1999-09-01,1.0976110649130921,1.0963453161031678,1.095095004458025,-1.0976110649130921,-1.0963453161031678,-1.095095004458025
1999-09-02,1.0690613900373254,1.0675463574984192,1.066047726477996,-1.0690613900373254,-1.0675463574984192,-1.066047726477996
1999-09-03,1.0544731813225872,1.052839789981144,1.0512230511202356,-1.0544731813225872,-1.052839789981144,-1.0512230511202356
1999-09-07,1.0466767162279018,1.0449906967022815,1.043321375921141,-1.0466767162279018,-1.0449906967022815,-1.043321375921141
1999-09-08,1.2038247258515455,1.2033706535884352,1.2029250880812397,-1.2038247258515455,-1.2033706535884352,-1.2029250880812397
1999-09-09,1.187320676249217,1.1867970364072977,1.1862826614106874,-1.187320676249217,-1.1867970364072977,-1.1862826614106874
1999-09-10,1.1695625493516402,1.1689550066863885,1.1683575571660887,-1.1695625493516402,-1.1689550066863885,-1.1683575571660887
1999-09-13,1.1466869188752271,1.145954120940158,1.1452325108497765,-1.1466869188752271,-1.145954120940158,-1.1452325108497765
1999-09-14,1.1229427902711113,1.122063735285736,1.1211969482749782,-1.1229427902711113,-1.122063735285736,-1.1211969482749782
1999-09-15,1.104426636115988,1.1034229979127512,1.1024323861108614,-1.104426636115988,-1.1034229979127512,-1.1024323861108614
1999-09-16,1.085787464435556,1.0846493099378174,1.0835248713307344,-1.085787464435556,-1.0846493099378174,-1.0835248713307344
1999-09-17,1.1052496983223221,1.1042923189530964,1.1033475243576416,-1.1052496983223221,-1.1042923189530964,-1.1033475243576416
1999-09-20,1.0773901540468591,1.076220778876676,1.0750651082545504,-1.0773901540468591,-1.076220778876676,-1.0750651082545504
1999-09-21,1.0889197064916278,1.087875868869519,1.0868449603116919,-1.0889197064916278,-1.087875868869519,-1.0868449603116919
1999-09-22,1.0600760905911242,1.0587989036683663,1.057535707956624,-1.0600760905911242,-1.0587989036683663,-1.057535707956624
1999-09-23,1.136461882413696,1.135794099701153,1.1351364246857343,-1.136461882413696,-1.135794099701153,-1.1351364246857343
1999-09-24,1.1134012215439308,1.112598638704136,1.1118071854411389,-1.1134012215439308,-1.112598638704136,-1.1118071854411389
1999-09-27,1.1886366689096965,1.1882538266333753,1.1878780288430566,-1.1886366689096965,-1.1882538266333753,-1.1878780288430566
1999-09-28,1.1695659007492556,1.1691077787683373,1.1686575376261508,-1.1695659007492556,-1.1691077787683373,-1.1686575376261508
1999-09-29,1.1526871770603482,1.1521570953099602,1.1516356018712492,-1.1526871770603482,-1.1521570953099602,-1.1516356018712492
1999-09-30,1.1305780310521418,1.1299351774220494,1.1293019117703016,-1.1305780310521418,-1.1299351774220494,-1.1293019117703016
1999-10-01,1.1297713157739084,1.1291342273860807,1.1285066249862186,-1.1297713157739084,-1.1291342273860807,-1.1285066249862186
1999-10-04,1.1327045194849241,1.1321005145968066,1.1315056376487351,-1.1327045194849241,-1.1321005145968066,-1.1315056376487351
1999-10-05,1.109685353084811,1.1089529975889814,1.1082307755448522,-1.109685353084811,-1.1089529975889814,-1.1082307755448522
1999-10-06,1.1432421315090258,1.1427239487761622,1.1422139729318799,-1.1432421315090258,-1.1427239487761622,-1.1422139729318799
1999-10-07,1.1226755297718005,1.1220553894669452,1.1214443435958592,-1.1226755297718005,-1.1220553894669452,-1.1214443435958592
1999-10-08,1.1617078607584492,1.1612998028180468,1.1608986999970494,-1.1617078607584492,-1.1612998028180468,-1.1608986999970494
1999-10-11,1.148039361083302,1.1475774729305797,1.1471230786560893,-1.148039361083302,-1.1475774729305797,-1.1471230786560893
1999-10-12,1.1597289358948721,1.1593302443204394,1.1589383197321557,-1.1597289358948721,-1.1593302443204394,-1.1589383197321557
1999-10-13,1.1400664093475001,1.139585606715377,1.1391123936231153,-1.1400664093475001,-1.139585606715377,-1.1391123936231153
1999-10-14,1.1669569404449605,1.1666032643099542,1.166255770732144,-1.1669569404449605,-1.1666032643099542,-1.166255770732144
1999-10-15,1.211540874199549,1.2113361883094038,1.2111356903947381,-1.211540874199549,-1.2113361883094038,-1.2111356903947381
1999-10-18,1.1958367874989757,1.1955934449804055,1.1953548223647161,-1.1958367874989757,-1.1955934449804055,-1.1953548223647161
1999-10-19,1.2718347816986626,1.2717483341249887,1.2716640364124907,-1.2718347816986626,-1.2717483341249887,-1.2716640364124907
1999-10-20,1.2618421383115819,1.261744757321184,1.2616497240526519,-1.2618421383115819,-1.261744757321184,-1.2616497240526519
1999-10-21,1.2521317071884916,1.2520227257760803,1.2519162930028582,-1.2521317071884916,-1.2520227257760803,-1.2519162930028582
1999-10-22,1.289404157767593,1.289344947520336,1.289287300151026,-1.289404157767593,-1.289344947520336,-1.289287300151026
1999-10-25,1.279099818283125,1.2790317872470665,1.2789654948231783,-1.279099818283125,-1.2790317872470665,-1.2789654948231783
1999-10-26,1.285513451789165,1.2854540915526436,1.285396280881397,-1.285513451789165,-1.2854540915526436,-1.285396280881397
1999-10-27,1.276997953286549,1.2769315425808645,1.2768668193317243,-1.276997953286549,-1.2769315425808645,-1.2768668193317243
1999-10-28,1.2725554751162156,1.2724856825192319,1.2724176372531624,-1.2725554751162156,-1.2724856825192319,-1.2724176372531624
1999-10-29,1.2730526697976132,1.272985664075431,1.2729203404776124,-1.2730526697976132,-1.272985664075431,-1.2729203404776124
1999-11-01,1.3646728916170296,1.3646603276499731,1.3646481793541931,-1.3646728916170296,-1.3646603276499731,-1.3646481793541931
1999-11-02,1.3708266586443631,1.37081596538953,1.3708056321976985,-1.3708266586443631,-1.37081596538953,-1.3708056321976985
1999-11-03,1.3642700767272653,1.3642581922145487,1.3642467001187009,-1.3642700767272653,-1.3642581922145487,-1.3642467001187009
1999-11-04,1.3561037385036077,1.3560902416515306,1.3560771803826277,-1.3561037385036077,-1.3560902416515306,-1.3560771803826277
1999-11-05,1.3477721480750962,1.3477568331713126,1.3477420010884706,-1.3477721480750962,-1.3477568331713126,-1.3477420010884706
1999-11-08,1.3397927178001452,1.3397754220814706,1.3397586591292718,-1.3397927178001452,-1.3397754220814706,-1.3397586591292718
1999-11-09,1.3315228222706614,1.331503237369594,1.3314842414455985,-1.3315228222706614,-1.331503237369594,-1.3314842414455985
1999-11-10,1.3228234135122239,1.32280105982817,1.3227793613104664,-1.3228234135122239,-1.32280105982817,-1.3227793613104664
1999-11-11,1.3186861826026481,1.3186626543725224,1.318639806960731,-1.3186861826026481,-1.3186626543725224,-1.318639806960731
1999-11-12,1.3107844915737386,1.3107580082714516,1.3107322729052113,-1.3107844915737386,-1.3107580082714516,-1.3107322729052113
1999-11-15,1.3024939691959099,1.302463978635178,1.3024348134950916,-1.3024939691959099,-1.302463978635178,-1.3024348134950916
1999-11-16,1.3000140531106148,1.2999835598626213,1.2999538993199053,-1.3000140531106148,-1.2999835598626213,-1.2999538993199053
1999-11-17,1.2896988162025018,1.2896629526815364,1.289628036757889,-1.2896988162025018,-1.2896629526815364,-1.289628036757889
1999-11-18,1.3047416515277135,1.304715307783624,1.3046896942360706,-1.3047416515277135,-1.304715307783624,-1.3046896942360706
1999-11-19,1.298628293618743,1.2985995327342166,1.2985715538162366,-1.298628293618743,-1.2985995327342166,-1.2985715538162366
1999-11-22,1.2953381555673464,1.2953085086442995,1.2952796597672165,-1.2953381555673464,-1.2953085086442995,-1.2952796597672165
1999-11-23,1.2854560091266034,1.2854210989374577,1.2853870978034165,-1.2854560091266034,-1.2854210989374577,-1.2853870978034165
1999-11-24,1.2750003386367093,1.2749591449866902,1.2749189876193106,-1.2750003386367093,-1.2749591449866902,-1.2749189876193106
1999-11-26,1.2764739562080072,1.276434962572948,1.276396955480105,-1.2764739562080072,-1.276434962572948,-1.276396955480105
1999-11-29,1.2714284084628065,1.271386528872387,1.2713456898780888,-1.2714284084628065,-1.271386528872387,-1.2713456898780888
1999-11-30,1.2606141163715288,1.2605643804731017,1.2605158353642083,-1.2606141163715288,-1.2605643804731017,-1.2605158353642083
1999-12-01,1.253497277050268,1.2534420437338478,1.25338810018526,-1.253497277050268,-1.2534420437338478,-1.25338810018526
1999-12-02,1.2596156745696472,1.2595676796528685,1.259520831744578,-1.2596156745696472,-1.2595676796528685,-1.259520831744578
1999-12-03,1.2515229142819961,1.2514684833050886,1.251415315545905,-1.2515229142819961,-1.2514684833050886,-1.251415315545905
1999-12-06,1.2452930754789029,1.2452333233698654,1.245174925633426,-1.2452930754789029,-1.2452333233698654,-1.245174925633426
1999-12-07,1.2585636390285353,1.2585180098847342,1.2584734657534125,-1.2585636390285353,-1.2585180098847342,-1.2584734657534125
1999-12-08,1.252489676328775,1.2524398588021715,1.252391200958488,-1.252489676328775,-1.2524398588021715,-1.252391200958488
1999-12-09,1.251297753340556,1.2512481312009482,1.2511996601521223,-1.251297753340556,-1.2512481312009482,-1.2511996601521223
1999-12-10,1.241898372647435,1.24184058783451,1.241784097820891,-1.241898372647435,-1.24184058783451,-1.241784097820891
1999-12-13,1.2309697999534606,1.2309006082820435,1.230832903349746,-1.2309697999534606,-1.2309006082820435,-1.230832903349746
1999-12-14,1.2221922234860472,1.2221125915685267,1.222034611637311,-1.2221922234860472,-1.2221125915685267,-1.222034611637311
1999-12-15,1.2099401361636135,1.209842531510847,1.2097468514896896,-1.2099401361636135,-1.209842531510847,-1.2097468514896896
1999-12-16,1.2058990512268464,1.2057968492830269,1.2056966324825689,-1.2058990512268464,-1.2057968492830269,-1.2056966324825689
1999-12-17,1.197236748245263,1.1971194749392824,1.1970043941964625,-1.197236748245263,-1.1971194749392824,-1.1970043941964625
1999-12-20,1.1839707472061545,1.1838253513114576,1.1836825161369315,-1.1839707472061545,-1.1838253513114576,-1.1836825161369315
1999-12-21,1.1678863049016315,1.1676977975610614,1.167512365228717,-1.1678863049016315,-1.1676977975610614,-1.167512365228717
1999-12-22,1.1502302345903441,1.1499820251492043,1.14973752142687,-1.1502302345903441,-1.1499820251492043,-1.14973752142687
1999-12-23,1.1476506012013696,1.1473955597287533,1.1471442726821561,-1.1476506012013696,-1.1473955597287533,-1.1471442726821561
1999-12-27,1.1238343751197928,1.123469583652833,1.1231095045879713,-1.1238343751197928,-1.123469583652833,-1.1231095045879713
1999-12-28,1.1446670557627707,1.1444071028471205,1.1441509134818149,-1.1446670557627707,-1.1444071028471205,-1.1441509134818149
1999-12-29,1.1207246204731,1.1203529874162543,1.1199860706163722,-1.1207246204731,-1.1203529874162543,-1.1199860706163722
1999-12-30,1.0834273476161898,1.0828071571338023,1.0821932203384834,-1.0834273476161898,-1.0828071571338023,-1.0821932203384834
1999-12-31,0.9410626922097818,0.938635294571913,0.9362141582517209,-0.9410626922097818,-0.938635294571913,-0.9362141582517209
2000-01-03,0.9273103162413772,0.9248740266492408,0.9224441378687446,-0.9273103162413772,-0.9248740266492408,-0.9224441378687446
2000-01-04,0.9144644009206335,0.9120215165784942,0.909585158149838,-0.9144644009206335,-0.9120215165784942,-0.909585158149838
2000-01-05,0.9138847900760347,0.9114500009249797,0.9090217036490321,-0.9138847900760347,-0.9114500009249797,-0.9090217036490321
2000-01-06,1.235525610637952,1.2354844726462435,1.2354442456899264,-1.235525610637952,-1.2354844726462435,-1.2354442456899264
2000-01-07,1.225705318799491,1.2256564059062471,1.225608536073219,-1.225705318799491,-1.2256564059062471,-1.225608536073219
2000-01-10,1.2148739930838348,1.214814851635384,1.2147569186723628,-1.2148739930838348,-1.214814851635384,-1.2147569186723628
2000-01-11,1.2606118544121985,1.2605889450297647,1.2605665913523811,-1.2606118544121985,-1.2605889450297647,-1.2605665913523811
2000-01-12,1.3442397729581705,1.342667832931419,1.3411915452813434,-1.3442397729581705,-1.342667832931419,-1.3411915452813434
2000-01-13,1.2637840523843606,1.2637637802166346,1.263744005820597,-1.2637840523843606,-1.2637637802166346,-1.263744005820597
2000-01-14,1.256783984066357,1.256761009064299,1.2567385844092838,-1.256783984066357,-1.256761009064299,-1.2567385844092838
2000-01-18,1.257260017046197,1.2572377528366891,1.257216022445697,-1.257260017046197,-1.2572377528366891,-1.257216022445697
2000-01-19,1.2553818678936333,1.2553591832207864,1.2553370384323803,-1.2553818678936333,-1.2553591832207864,-1.2553370384323803
2000-01-20,1.2505994486427887,1.2505748725129087,1.2505508711264637,-1.2505994486427887,-1.2505748725129087,-1.2505508711264637
2000-01-21,1.241428455591373,1.241399373003475,1.241370948273681,-1.241428455591373,-1.241399373003475,-1.241370948273681
2000-01-24,1.2366147141300676,1.236583278933717,1.2365525422635277,-1.2366147141300676,-1.236583278933717,-1.2365525422635277
2000-01-25,1.2280956759982602,1.2280588944523023,1.228022903828299,-1.2280956759982602,-1.2280588944523023,-1.228022903828299
2000-01-26,1.274633871743839,1.2746208659501934,1.2746081920517787,-1.274633871743839,-1.2746208659501934,-1.2746081920517787
2000-01-27,1.2685116873669855,1.2684971526800317,1.2684829811848426,-1.2685116873669855,-1.2684971526800317,-1.2684829811848426
2000-01-28,1.2617014213680322,1.2616849336119784,1.2616688482576235,-1.2617014213680322,-1.2616849336119784,-1.2616688482576235
2000-01-31,1.2546479986648529,1.2546291421151616,1.254610734223867,-1.2546479986648529,-1.2546291421151616,-1.254610734223867
2000-02-01,1.2948100813548094,1.2948026840943025,1.2947954885988167,-1.2948100813548094,-1.2948026840943025,-1.2947954885988167
2000-02-02,1.3222368169743308,1.3222330445170438,1.322229383929081,-1.3222368169743308,-1.3222330445170438,-1.322229383929081
2000-02-03,1.3206314184691268,1.3206276146490936,1.3206239230738805,-1.3206314184691268,-1.3206276146490936,-1.3206239230738805
2000-02-04,1.3134995693258746,1.3134951936653079,1.3134909444061766,-1.3134995693258746,-1.3134951936653079,-1.3134909444061766
2000-02-07,1.3126176609368825,1.3126133349373705,1.3126091336040564,-1.3126176609368825,-1.3126133349373705,-1.3126091336040564
2000-02-08,1.305492103964571,1.3054870999475385,1.305482236939828,-1.305492103964571,-1.3054870999475385,-1.305482236939828
2000-02-09,1.297897787307018,1.2978918189929802,1.2978860143542026,-1.297897787307018,-1.2978918189929802,-1.2978860143542026
2000-02-10,1.2986218105920246,1.298616246977668,1.2986108368172884,-1.2986218105920246,-1.298616246977668,-1.2986108368172884
2000-02-11,1.3163127922936988,1.316309273502959,1.3163058572673911,-1.3163127922936988,-1.316309273502959,-1.3163058572673911
2000-02-14,1.3098916566946195,1.3098876397441988,1.3098837375219348,-1.3098916566946195,-1.3098876397441988,-1.3098837375219348
2000-02-15,1.3269084399937507,1.3269058660112072,1.3269033693828953,-1.3269084399937507,-1.3269058660112072,-1.3269033693828953
2000-02-16,1.3201978535878762,1.3201949088425529,1.3201920509023608,-1.3201978535878762,-1.3201949088425529,-1.3201920509023608
2000-02-17,1.3169538594319576,1.3169507836875534,1.3169477977750557,-1.3169538594319576,-1.3169507836875534,-1.3169477977750557
2000-02-18,1.3160103099818787,1.3160072355916221,1.3160042506892808,-1.3160103099818787,-1.3160072355916221,-1.3160042506892808
2000-02-22,1.3092202150624177,1.309216676610483,1.309213239030873,-1.3092202150624177,-1.309216676610483,-1.309213239030873
2000-02-23,1.349682154998477,1.3496809090207813,1.3496797029750394,-1.349682154998477,-1.3496809090207813,-1.3496797029750394
2000-02-24,1.3441172508727521,1.34411585990356,1.3441145128294347,-1.3441172508727521,-1.34411585990356,-1.3441145128294347
2000-02-25,1.3393209188052035,1.339319404050225,1.3393179364853796,-1.3393209188052035,-1.339319404050225,-1.3393179364853796
2000-02-28,1.3343458961150345,1.3343442201871059,1.3343425957111772,-1.3343458961150345,-1.3343442201871059,-1.3343425957111772
2000-02-29,1.3387855837869194,1.3387841273432692,1.3387827161661794,-1.3387855837869194,-1.3387841273432692,-1.3387827161661794
2000-03-01,1.3380056907058384,1.3380042641144316,1.3380028818044838,-1.3380056907058384,-1.3380042641144316,-1.3380028818044838
2000-03-02,1.3401673641038803,1.3401660601732435,1.3401647969659665,-1.3401673641038803,-1.3401660601732435,-1.3401647969659665
2000-03-03,1.3377390148840995,1.3377376818423938,1.3377363901890813,-1.3377390148840995,-1.3377376818423938,-1.3377363901890813
2000-03-06,1.3313994784993657,1.331397942416108,1.3313964531240783,-1.3313994784993657,-1.331397942416108,-1.3313964531240783
2000-03-07,1.4095548078753928,1.4069379175011392,1.4044478567715006,-1.4095548078753928,-1.4069379175011392,-1.4044478567715006
2000-03-08,1.3447212490235612,1.3447202446404396,1.3447192720697316,-1.3447212490235612,-1.3447202446404396,-1.3447192720697316
2000-03-09,1.3691991030525472,1.3691986002867744,1.3691981145450054,-1.3691991030525472,-1.3691986002867744,-1.3691981145450054
2000-03-10,1.3657958155708783,1.365795280632098,1.3657947636353864,-1.3657958155708783,-1.365795280632098,-1.3657947636353864
2000-03-13,1.3877982637923505,1.387797992847659,1.3877977315572059,-1.3877982637923505,-1.387797992847659,-1.3877977315572059
2000-03-14,1.3829220165578961,1.3829217150962618,1.3829214242378602,-1.3829220165578961,-1.3829217150962618,-1.3829214242378602
2000-03-15,1.3801343533623014,1.3801340363036165,1.3801337303095766,-1.3801343533623014,-1.3801340363036165,-1.3801337303095766
2000-03-16,1.388136810873001,1.388136566785001,1.3881363313938124,-1.388136810873001,-1.388136566785001,-1.3881363313938124
2000-03-17,1.4064307261792592,1.4064305928260297,1.4064304644640424,-1.4064307261792592,-1.4064305928260297,-1.4064304644640424
2000-03-20,2.0501305452025353,2.0318070744709003,2.0141437520470458,-2.0501305452025353,-2.0318070744709003,-2.0141437520470458
2000-03-21,2.0171801814472556,1.9994288526214468,1.9823167321407833,-2.0171801814472556,-1.9994288526214468,-1.9823167321407833
2000-03-22,1.9002163755169639,1.8860203367179609,1.8723419081149808,-1.9002163755169639,-1.8860203367179609,-1.8723419081149808
2000-03-23,2.05356909058054,2.0358656621472213,2.0187783543702684,-2.05356909058054,-2.0358656621472213,-2.0187783543702684
2000-03-24,1.936668624557972,1.9221888404647272,1.9082236967032546,-1.936668624557972,-1.9221888404647272,-1.9082236967032546
2000-03-27,1.9138368217985713,1.9005824447068649,1.8877934232192,-1.9138368217985713,-1.9005824447068649,-1.8877934232192
2000-03-28,1.8402714286270938,1.8286794710422876,1.8175093005641554,-1.8402714286270938,-1.8286794710422876,-1.8175093005641554
2000-03-29,1.7601796509498258,1.7506896414215471,1.7415588825468333,-1.7601796509498258,-1.7506896414215471,-1.7415588825468333
2000-03-30,1.7445648940373941,1.7354380520025707,1.726660848654042,-1.7445648940373941,-1.7354380520025707,-1.726660848654042
2000-03-31,1.6832094247773055,1.6756632081155165,1.6684204397117905,-1.6832094247773055,-1.6756632081155165,-1.6684204397117905
2000-04-03,1.664764796582887,1.6581177680554628,1.651734987873419,-1.664764796582887,-1.6581177680554628,-1.651734987873419
2000-04-04,1.6263302736986522,1.6207222435490884,1.6153459704179465,-1.6263302736986522,-1.6207222435490884,-1.6153459704179465
2000-04-05,1.5871630152065253,1.58268322116395,1.578396910463581,-1.5871630152065253,-1.58268322116395,-1.578396910463581
2000-04-06,1.5640804720372854,1.5603049098231652,1.5566971821362654,-1.5640804720372854,-1.5603049098231652,-1.5566971821362654
2000-04-07,1.5415271533534411,1.5383906442837891,1.5353991763763664,-1.5415271533534411,-1.5383906442837891,-1.5353991763763664
2000-04-10,1.5244354713284207,1.521879606078676,1.5194449583034568,-1.5244354713284207,-1.521879606078676,-1.5194449583034568
2000-04-11,1.5050976171085009,1.5032968393548527,1.5015833421555953,-1.5050976171085009,-1.5032968393548527,-1.5015833421555953
2000-04-12,1.5277597942554304,1.5246390788785695,1.5216736314870611,-1.5277597942554304,-1.5246390788785695,-1.5216736314870611
2000-04-13,1.5306670263763533,1.5269839729588122,1.5234931627808534,-1.5306670263763533,-1.5269839729588122,-1.5234931627808534
